position	coverage
1	0.00316455696203
2	0.00316455696203
3	0.00316455696203
4	0.00316455696203
5	0.00316455696203
6	0.00316455696203
7	0.00316455696203
8	0.00316455696203
9	0.00316455696203
10	0.00316455696203
11	0.00316455696203
12	0.00316455696203
13	0.00316455696203
14	0.00316455696203
15	0.00316455696203
16	0.00316455696203
17	0.00316455696203
18	0.00316455696203
19	0.00316455696203
20	0.00316455696203
21	0.00316455696203
22	0.00316455696203
23	0.00316455696203
24	0.00316455696203
25	0.00316455696203
26	0.00316455696203
27	0.00316455696203
28	0.00316455696203
29	0.00316455696203
30	0.00316455696203
31	0.00316455696203
32	0.00316455696203
33	0.00316455696203
34	0.00316455696203
35	0.00316455696203
36	0.00316455696203
37	0.00316455696203
38	0.00316455696203
39	0.00316455696203
40	0.00316455696203
41	0.00316455696203
42	0.00316455696203
43	0.00316455696203
44	0.00316455696203
45	0.00316455696203
46	0.00316455696203
47	0.00316455696203
48	0.00316455696203
49	0.00316455696203
50	0.00316455696203
51	0.00316455696203
52	0.00316455696203
53	0.00316455696203
54	0.00316455696203
55	0.00316455696203
56	0.00316455696203
57	0.00316455696203
58	0.00316455696203
59	0.00316455696203
60	0.00316455696203
61	0.00316455696203
62	0.00316455696203
63	0.00316455696203
64	0.00316455696203
65	0.00316455696203
66	0.00316455696203
67	0.00949367088608
68	0.00949367088608
69	0.0158227848101
70	0.0189873417722
71	0.0221518987342
72	0.0221518987342
73	0.0284810126582
74	0.0348101265823
75	0.0379746835443
76	0.0411392405063
77	0.0443037974684
78	0.0506329113924
79	0.0569620253165
80	0.0696202531646
81	0.0854430379747
82	0.0917721518987
83	0.110759493671
84	0.123417721519
85	0.139240506329
86	0.151898734177
87	0.170886075949
88	0.180379746835
89	0.199367088608
90	0.224683544304
91	0.306962025316
92	0.316455696203
93	0.338607594937
94	0.354430379747
95	0.376582278481
96	0.392405063291
97	0.392405063291
98	0.395569620253
99	0.398734177215
100	0.398734177215
101	0.433544303797
102	0.433544303797
103	0.433544303797
104	0.436708860759
105	0.436708860759
106	0.443037974684
107	0.446202531646
108	0.45253164557
109	0.455696202532
110	0.462025316456
111	0.462025316456
112	0.462025316456
113	0.414556962025
114	0.420886075949
115	0.430379746835
116	0.446202531646
117	0.51582278481
118	0.518987341772
119	0.537974683544
120	0.537974683544
121	0.544303797468
122	0.556962025316
123	0.563291139241
124	0.569620253165
125	0.585443037975
126	0.598101265823
127	0.598101265823
128	0.607594936709
129	0.528481012658
130	0.620253164557
131	0.642405063291
132	0.664556962025
133	0.670886075949
134	0.670886075949
135	0.677215189873
136	0.677215189873
137	0.677215189873
138	0.677215189873
139	0.680379746835
140	0.677215189873
141	0.677215189873
142	0.674050632911
143	0.604430379747
144	0.601265822785
145	0.594936708861
146	0.591772151899
147	0.582278481013
148	0.579113924051
149	0.569620253165
150	0.563291139241
151	0.553797468354
152	0.54746835443
153	0.534810126582
154	0.00949367088608
155	0.0126582278481
156	0.0126582278481
157	0.104430379747
158	0.0886075949367
159	0.0854430379747
160	0.0506329113924
161	0.0348101265823
162	0.0348101265823
163	0.0316455696203
164	0.0284810126582
165	0.0253164556962
166	0.0158227848101
167	0.0189873417722
168	0.0126582278481
169	0.0126582278481
170	0.0379746835443
171	0.0443037974684
172	0.0474683544304
173	0.256329113924
174	0.26582278481
175	0.26582278481
176	0.278481012658
177	0.28164556962
178	0.28164556962
179	0.291139240506
180	0.29746835443
181	0.29746835443
182	0.303797468354
183	0.306962025316
184	0.306962025316
185	0.123417721519
186	0.123417721519
