position	coverage
1	0.00202429149798
2	0.00202429149798
3	0.00202429149798
4	0.00202429149798
5	0.00202429149798
6	0.00202429149798
7	0.00202429149798
8	0.00202429149798
9	0.00202429149798
10	0.00202429149798
11	0.00202429149798
12	0.00202429149798
13	0.00202429149798
14	0.00202429149798
15	0.00202429149798
16	0.00202429149798
17	0.00202429149798
18	0.00202429149798
19	0.00202429149798
20	0.00202429149798
21	0.00202429149798
22	0.00202429149798
23	0.00202429149798
24	0.00202429149798
25	0.00202429149798
26	0.00202429149798
27	0.00202429149798
28	0.00202429149798
29	0.00404858299595
30	0.00404858299595
31	0.00404858299595
32	0.00607287449393
33	0.00607287449393
34	0.00607287449393
35	0.00607287449393
36	0.00607287449393
37	0.00607287449393
38	0.00607287449393
39	0.0080971659919
40	0.0101214574899
41	0.0101214574899
42	0.0101214574899
43	0.0101214574899
44	0.0101214574899
45	0.0141700404858
46	0.0141700404858
47	0.0141700404858
48	0.0141700404858
49	0.0141700404858
50	0.0141700404858
51	0.0141700404858
52	0.0141700404858
53	0.0141700404858
54	0.0141700404858
55	0.0182186234818
56	0.0202429149798
57	0.0202429149798
58	0.0202429149798
59	0.0202429149798
60	0.0202429149798
61	0.0202429149798
62	0.0222672064777
63	0.0222672064777
64	0.0242914979757
65	0.0242914979757
66	0.0283400809717
67	0.0303643724696
68	0.0404858299595
69	0.0425101214575
70	0.0465587044534
71	0.0485829959514
72	0.0526315789474
73	0.0587044534413
74	0.0647773279352
75	0.0769230769231
76	0.103238866397
77	0.119433198381
78	0.12955465587
79	0.137651821862
80	0.14979757085
81	0.15991902834
82	0.168016194332
83	0.18016194332
84	0.192307692308
85	0.236842105263
86	0.265182186235
87	0.295546558704
88	0.315789473684
89	0.327935222672
90	0.366396761134
91	0.423076923077
92	0.453441295547
93	0.475708502024
94	0.485829959514
95	0.495951417004
96	0.534412955466
97	0.548582995951
98	0.562753036437
99	0.566801619433
100	0.576923076923
101	0.585020242915
102	0.589068825911
103	0.593117408907
104	0.599190283401
105	0.599190283401
106	0.601214574899
107	0.607287449393
108	0.619433198381
109	0.623481781377
110	0.633603238866
111	0.635627530364
112	0.635627530364
113	0.637651821862
114	0.641700404858
115	0.645748987854
116	0.647773279352
117	0.647773279352
118	0.647773279352
119	0.64979757085
120	0.651821862348
121	0.651821862348
122	0.64979757085
123	0.64979757085
124	0.651821862348
125	0.64979757085
126	0.647773279352
127	0.64979757085
128	0.64979757085
129	0.645748987854
130	0.643724696356
131	0.641700404858
132	0.641700404858
133	0.637651821862
134	0.637651821862
135	0.637651821862
136	0.00202429149798
137	0.00202429149798
138	0.00202429149798
139	0.00202429149798
140	0.00202429149798
141	0.00202429149798
142	0.00202429149798
143	0.00202429149798
144	0.00404858299595
145	0.00404858299595
146	0.00404858299595
147	0.00404858299595
148	0.00404858299595
149	0.00404858299595
150	0.00607287449393
151	0.00607287449393
152	0.00607287449393
153	0.0080971659919
154	0.0080971659919
155	0.0080971659919
156	0.0080971659919
157	0.0121457489879
158	0.0141700404858
159	0.0202429149798
160	0.0202429149798
161	0.0202429149798
162	0.0222672064777
163	0.0222672064777
164	0.0263157894737
165	0.0323886639676
166	0.0344129554656
167	0.0384615384615
168	0.0465587044534
169	0.0546558704453
170	0.0607287449393
171	0.0627530364372
172	0.0668016194332
173	0.0769230769231
174	0.082995951417
175	0.087044534413
176	0.0910931174089
177	0.0991902834008
178	0.101214574899
179	0.105263157895
180	0.109311740891
181	0.111336032389
182	0.115384615385
183	0.117408906883
184	0.119433198381
185	0.121457489879
186	0.125506072874
187	0.127530364372
188	0.131578947368
189	0.133603238866
190	0.143724696356
191	0.145748987854
192	0.157894736842
193	0.192307692308
194	0.2004048583
195	0.204453441296
196	0.214574898785
197	0.226720647773
198	0.230769230769
199	0.240890688259
200	0.317813765182
201	0.32995951417
202	0.331983805668
203	0.331983805668
204	0.34008097166
205	0.342105263158
206	0.348178137652
207	0.354251012146
208	0.354251012146
209	0.354251012146
210	0.358299595142
211	0.362348178138
212	0.364372469636
213	0.366396761134
214	0.378542510121
215	0.378542510121
216	0.380566801619
217	0.390688259109
218	0.390688259109
219	0.400809716599
220	0.414979757085
221	0.427125506073
222	0.441295546559
223	0.445344129555
224	0.45951417004
225	0.465587044534
226	0.477732793522
227	0.485829959514
228	0.508097165992
229	0.514170040486
230	0.522267206478
231	0.524291497976
232	0.524291497976
233	0.524291497976
234	0.524291497976
235	0.524291497976
236	0.526315789474
237	0.528340080972
238	0.528340080972
239	0.528340080972
240	0.528340080972
241	0.528340080972
242	0.522267206478
243	0.52024291498
244	0.52024291498
245	0.516194331984
246	0.506072874494
247	0.495951417004
248	0.495951417004
249	0.481781376518
250	0.473684210526
251	0.471659919028
252	0.451417004049
253	0.429149797571
254	0.427125506073
255	0.419028340081
256	0.402834008097
257	0.390688259109
258	0.386639676113
259	0.380566801619
260	0.37044534413
261	0.352226720648
262	0.342105263158
263	0.338056680162
264	0.338056680162
265	0.31983805668
266	0.317813765182
267	0.315789473684
268	0.313765182186
269	0.307692307692
270	0.285425101215
271	0.279352226721
272	0.265182186235
273	0.206477732794
274	0.194331983806
275	0.194331983806
276	0.184210526316
277	0.13967611336
278	0.12955465587
279	0.121457489879
280	0.111336032389
281	0.0161943319838
282	0.0121457489879
283	0.0121457489879
284	0.0121457489879
285	0.0080971659919
286	0.0080971659919
287	0.0080971659919
288	0.0080971659919
289	0.00607287449393
290	0.00607287449393
291	0.00607287449393
292	0.00607287449393
293	0.00404858299595
294	0.00404858299595
295	0.00404858299595
296	0.00202429149798
297	0.00202429149798
298	0.00202429149798
299	0.00202429149798
300	0.00202429149798
301	0.00202429149798
302	0.00202429149798
303	0.00202429149798
304	0.00202429149798
305	0.00404858299595
306	0.00404858299595
307	0.00404858299595
308	0.00404858299595
309	0.0080971659919
310	0.0080971659919
311	0.0101214574899
312	0.0101214574899
313	0.0161943319838
314	0.0202429149798
315	0.0202429149798
316	0.0242914979757
317	0.0283400809717
318	0.0344129554656
319	0.0344129554656
320	0.0344129554656
321	0.0364372469636
322	0.0404858299595
323	0.0425101214575
324	0.0445344129555
325	0.0445344129555
326	0.0465587044534
327	0.0465587044534
328	0.0465587044534
329	0.0465587044534
330	0.0465587044534
331	0.0465587044534
332	0.0465587044534
333	0.0465587044534
334	0.0465587044534
335	0.0465587044534
336	0.0465587044534
337	0.0485829959514
338	0.0485829959514
339	0.0485829959514
340	0.0546558704453
341	0.0566801619433
342	0.0566801619433
343	0.0566801619433
344	0.0566801619433
345	0.0566801619433
346	0.0607287449393
347	0.0607287449393
348	0.0668016194332
349	0.0688259109312
350	0.0688259109312
351	0.0607287449393
352	0.0607287449393
353	0.0607287449393
354	0.0607287449393
355	0.0647773279352
356	0.0647773279352
357	0.0708502024291
358	0.0769230769231
359	0.603238866397
360	0.609311740891
361	0.617408906883
362	0.623481781377
363	0.627530364372
364	0.631578947368
365	0.633603238866
366	0.637651821862
367	0.637651821862
368	0.63967611336
369	0.641700404858
370	0.64979757085
371	0.653846153846
372	0.657894736842
373	0.661943319838
374	0.663967611336
375	0.665991902834
376	0.663967611336
377	0.663967611336
378	0.653846153846
379	0.653846153846
380	0.653846153846
381	0.651821862348
382	0.651821862348
383	0.645748987854
384	0.645748987854
385	0.63967611336
386	0.637651821862
387	0.633603238866
388	0.623481781377
389	0.623481781377
390	0.621457489879
391	0.615384615385
392	0.607287449393
393	0.216599190283
394	0.222672064777
395	0.204453441296
396	0.198380566802
397	0.196356275304
398	0.192307692308
399	0.186234817814
400	0.184210526316
401	0.182186234818
402	0.18016194332
403	0.18016194332
404	0.184210526316
405	0.224696356275
406	0.222672064777
407	0.222672064777
408	0.224696356275
409	0.226720647773
410	0.228744939271
411	0.279352226721
412	0.37044534413
413	0.378542510121
414	0.380566801619
415	0.378542510121
416	0.376518218623
417	0.376518218623
418	0.372469635628
419	0.372469635628
420	0.366396761134
421	0.0202429149798
422	0.0182186234818
423	0.0182186234818
424	0.0161943319838
425	0.0141700404858
426	0.0141700404858
427	0.0141700404858
428	0.0141700404858
429	0.0141700404858
430	0.0141700404858
431	0.0141700404858
432	0.0141700404858
433	0.0141700404858
434	0.0141700404858
435	0.0141700404858
436	0.0141700404858
437	0.0202429149798
438	0.433198380567
