position	coverage
1	0.153846153846
2	0.205128205128
3	0.307692307692
4	0.333333333333
5	0.794871794872
6	0.820512820513
7	0.820512820513
8	0.820512820513
9	0.794871794872
10	0.794871794872
11	0.794871794872
12	0.666666666667
13	0.538461538462
14	0.512820512821
15	0.0512820512821
16	0.0512820512821
17	0.0512820512821
18	0.0512820512821
19	0.0512820512821
20	0.0769230769231
21	0.0769230769231
22	0.102564102564
23	0.128205128205
24	0.128205128205
25	0.153846153846
26	0.179487179487
27	0.205128205128
28	0.307692307692
29	0.333333333333
30	0.384615384615
31	0.384615384615
32	0.384615384615
33	0.384615384615
34	0.384615384615
35	0.461538461538
36	0.769230769231
37	0.769230769231
38	0.769230769231
39	0.769230769231
40	0.769230769231
41	0.769230769231
42	0.769230769231
43	0.769230769231
44	0.794871794872
45	0.794871794872
46	0.794871794872
47	0.794871794872
48	0.794871794872
49	0.820512820513
50	0.820512820513
51	0.846153846154
52	0.846153846154
53	0.846153846154
54	0.846153846154
55	0.871794871795
56	0.846153846154
57	0.846153846154
58	0.846153846154
59	0.846153846154
60	0.820512820513
61	0.794871794872
62	0.794871794872
63	0.794871794872
64	0.769230769231
65	0.769230769231
66	0.74358974359
67	0.74358974359
68	0.74358974359
69	0.74358974359
70	0.74358974359
71	0.74358974359
72	0.717948717949
73	0.692307692308
74	0.666666666667
75	0.666666666667
76	0.666666666667
77	0.666666666667
78	0.358974358974
79	0.102564102564
80	0.666666666667
81	0.666666666667
82	0.666666666667
83	0.666666666667
84	0.769230769231
85	0.769230769231
86	0.769230769231
87	0.74358974359
88	0.025641025641
89	0.025641025641
90	0.025641025641
91	0.025641025641
92	0.025641025641
93	0.025641025641
94	0.0512820512821
95	0.0512820512821
96	0.0512820512821
97	0.0769230769231
98	0.0769230769231
99	0.0769230769231
100	0.128205128205
101	0.128205128205
102	0.128205128205
103	0.179487179487
104	0.179487179487
105	0.205128205128
106	0.205128205128
107	0.25641025641
108	0.25641025641
109	0.25641025641
110	0.25641025641
111	0.307692307692
112	0.307692307692
113	0.333333333333
114	0.384615384615
115	0.410256410256
116	0.461538461538
117	0.487179487179
118	0.512820512821
119	0.589743589744
120	0.615384615385
121	0.0512820512821
122	0.0512820512821
123	0.0512820512821
124	0.666666666667
125	0.717948717949
126	0.717948717949
127	0.74358974359
128	0.794871794872
129	0.794871794872
130	0.820512820513
131	0.820512820513
132	0.820512820513
133	0.820512820513
134	0.820512820513
135	0.846153846154
136	0.871794871795
137	0.871794871795
138	0.871794871795
139	0.0512820512821
140	0.871794871795
141	0.871794871795
142	0.871794871795
143	0.025641025641
144	0.025641025641
145	0.025641025641
146	0.025641025641
147	0.025641025641
148	0.025641025641
149	0.025641025641
150	0.025641025641
151	0.025641025641
152	0.025641025641
153	0.025641025641
154	0.025641025641
155	0.025641025641
156	0.897435897436
157	0.897435897436
158	0.897435897436
159	0.897435897436
160	0.897435897436
161	0.871794871795
162	0.846153846154
163	0.820512820513
164	0.820512820513
165	0.794871794872
166	0.410256410256
167	0.384615384615
168	0.794871794872
169	0.794871794872
170	0.025641025641
171	0.025641025641
172	0.025641025641
173	0.025641025641
174	0.025641025641
175	0.025641025641
176	0.025641025641
177	0.025641025641
178	0.025641025641
179	0.025641025641
180	0.025641025641
181	0.025641025641
182	0.0512820512821
183	0.0512820512821
184	0.0512820512821
185	0.717948717949
186	0.74358974359
187	0.717948717949
188	0.692307692308
189	0.717948717949
190	0.717948717949
191	0.0769230769231
192	0.461538461538
193	0.717948717949
194	0.820512820513
195	0.846153846154
196	0.871794871795
197	0.871794871795
198	0.871794871795
199	0.871794871795
200	0.846153846154
201	0.846153846154
202	0.846153846154
203	0.846153846154
204	0.846153846154
205	0.846153846154
206	0.487179487179
207	0.461538461538
208	0.461538461538
209	0.461538461538
210	0.461538461538
211	0.153846153846
212	0.0512820512821
213	0.0512820512821
214	0.0512820512821
215	0.0512820512821
216	0.0512820512821
217	0.846153846154
218	0.846153846154
219	0.846153846154
220	0.846153846154
221	0.846153846154
222	0.0512820512821
223	0.0512820512821
224	0.0512820512821
225	0.0512820512821
226	0.0769230769231
227	0.179487179487
228	0.410256410256
229	0.846153846154
230	0.871794871795
231	0.871794871795
232	0.871794871795
233	0.871794871795
234	0.871794871795
235	0.871794871795
236	0.871794871795
237	0.871794871795
238	0.871794871795
239	0.871794871795
240	0.871794871795
241	0.846153846154
242	0.846153846154
243	0.846153846154
244	0.846153846154
245	0.846153846154
246	0.846153846154
247	0.846153846154
248	0.846153846154
249	0.846153846154
250	0.846153846154
251	0.769230769231
252	0.769230769231
253	0.769230769231
254	0.74358974359
255	0.692307692308
256	0.666666666667
257	0.615384615385
258	0.641025641026
259	0.641025641026
260	0.641025641026
261	0.641025641026
262	0.641025641026
263	0.641025641026
264	0.666666666667
265	0.666666666667
266	0.333333333333
267	0.794871794872
268	0.794871794872
269	0.794871794872
270	0.794871794872
271	0.794871794872
272	0.794871794872
273	0.794871794872
274	0.769230769231
275	0.794871794872
276	0.794871794872
277	0.794871794872
278	0.769230769231
279	0.74358974359
280	0.74358974359
281	0.74358974359
282	0.666666666667
283	0.102564102564
284	0.615384615385
285	0.615384615385
286	0.615384615385
287	0.435897435897
288	0.435897435897
289	0.615384615385
290	0.615384615385
291	0.615384615385
292	0.615384615385
293	0.025641025641
294	0.0512820512821
295	0.153846153846
296	0.230769230769
297	0.25641025641
298	0.717948717949
299	0.717948717949
300	0.794871794872
301	0.846153846154
302	0.846153846154
303	0.846153846154
304	0.846153846154
305	0.846153846154
306	0.820512820513
307	0.794871794872
308	0.794871794872
309	0.794871794872
310	0.769230769231
311	0.74358974359
312	0.589743589744
313	0.435897435897
314	0.74358974359
315	0.74358974359
316	0.74358974359
317	0.384615384615
318	0.717948717949
319	0.717948717949
320	0.717948717949
321	0.717948717949
322	0.692307692308
323	0.666666666667
324	0.25641025641
325	0.025641025641
326	0.025641025641
327	0.025641025641
328	0.025641025641
329	0.025641025641
330	0.025641025641
331	0.025641025641
332	0.025641025641
333	0.025641025641
334	0.025641025641
335	0.025641025641
336	0.025641025641
337	0.025641025641
338	0.025641025641
339	0.025641025641
340	0.025641025641
341	0.025641025641
342	0.025641025641
343	0.025641025641
344	0.025641025641
345	0.025641025641
346	0.025641025641
347	0.897435897436
348	0.897435897436
349	0.897435897436
350	0.897435897436
351	0.897435897436
352	0.025641025641
353	0.871794871795
354	0.871794871795
355	0.871794871795
356	0.871794871795
357	0.871794871795
358	0.871794871795
359	0.871794871795
360	0.871794871795
361	0.871794871795
362	0.871794871795
363	0.871794871795
364	0.897435897436
365	0.897435897436
366	0.923076923077
367	0.923076923077
368	0.923076923077
369	0.923076923077
370	0.923076923077
371	0.923076923077
372	0.948717948718
373	0.948717948718
374	0.948717948718
375	0.948717948718
376	0.948717948718
377	0.948717948718
378	0.948717948718
379	0.948717948718
380	0.948717948718
381	0.948717948718
382	0.948717948718
383	0.923076923077
384	0.923076923077
385	0.923076923077
386	0.923076923077
387	0.923076923077
388	0.897435897436
389	0.897435897436
390	0.897435897436
391	0.897435897436
392	0.0512820512821
393	0.897435897436
394	0.897435897436
395	0.0512820512821
396	0.897435897436
397	0.128205128205
398	0.128205128205
399	0.923076923077
400	0.923076923077
401	0.0512820512821
402	0.0512820512821
403	0.0512820512821
404	0.0512820512821
405	0.0512820512821
406	0.0512820512821
407	0.897435897436
408	0.923076923077
409	0.923076923077
410	0.923076923077
411	0.923076923077
412	0.923076923077
413	0.923076923077
414	0.923076923077
415	0.923076923077
416	0.923076923077
417	0.923076923077
418	0.923076923077
419	0.923076923077
420	0.923076923077
421	0.923076923077
422	0.923076923077
423	0.0512820512821
424	0.897435897436
425	0.897435897436
426	0.897435897436
427	0.897435897436
